State,State_Code,Hospitalization_Type,Expected_Payer,Y2003_Q1,Y2003_Q2,Y2003_Q3,Y2003_Q4,Y2004_Q1,Y2004_Q2,Y2004_Q3,Y2004_Q4,Y2005_Q1,Y2005_Q2,Y2005_Q3,Y2005_Q4,Y2006_Q1,Y2006_Q2,Y2006_Q3,Y2006_Q4,Y2007_Q1,Y2007_Q2,Y2007_Q3,Y2007_Q4,Y2008_Q1,Y2008_Q2,Y2008_Q3,Y2008_Q4,Y2009_Q1,Y2009_Q2,Y2009_Q3,Y2009_Q4,Y2010_Q1,Y2010_Q2,Y2010_Q3,Y2010_Q4,Y2011_Q1,Y2011_Q2,Y2011_Q3,Y2011_Q4,Y2012_Q1,Y2012_Q2,Y2012_Q3,Y2012_Q4,Y2013_Q1,Y2013_Q2,Y2013_Q3,Y2013_Q4,Y2014_Q1,Y2014_Q2,Y2014_Q3,Y2014_Q4
Virginia,VA,Injury,Medicare,,,,,,,,,,,,,3300,3500,3500,3650,3500,3500,3400,3850,3450,3550,3550,3750,3600,3500,3550,3950,3750,3600,3600,3950,3650,3500,3750,3900,3550,3650,3800,3950,3700,3750,3750,3900,3600,3800,3900,
Virginia,VA,Injury,Private,,,,,,,,,,,,,2000,2400,2450,2150,2050,2450,2450,2150,1950,2150,2300,2050,1900,2050,2150,1900,1600,1950,2100,1850,1650,2050,2000,1900,1700,1950,1950,1750,1500,1750,1750,1600,1450,1600,1650,
Virginia,VA,Injury,Uninsured,,,,,,,,,,,,,900,1000,1050,1000,950,1150,1050,950,900,950,1050,900,900,1100,1250,1000,850,1200,1250,1050,900,1150,1200,950,950,1100,1200,1050,1050,1150,1200,1100,900,1100,1050,
Virginia,VA,Maternal,Medicaid,,,,,,,,,,,,,6650,6450,7400,7250,7300,7150,7950,7550,7600,7000,7950,7500,7500,7500,8250,7850,7900,7650,8000,7650,7400,7400,8050,7550,7550,7300,7800,7600,7350,7700,8250,7950,7700,7400,8200,
Virginia,VA,Maternal,Medicare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Virginia,VA,Maternal,Private,,,,,,,,,,,,,14850,16300,17400,16100,15600,16100,16950,15800,15500,15650,16350,14750,14650,15250,15700,14500,13800,14900,15150,14600,13850,15100,16000,14550,13950,14700,15850,14800,14100,14400,15150,14000,13700,14600,15400,
Virginia,VA,Maternal,Uninsured,,,,,,,,,,,,,850,850,1050,1100,1050,1050,1100,1050,950,900,900,800,650,650,650,600,650,700,700,700,600,650,650,650,550,550,600,650,600,550,800,900,700,650,700,
Virginia,VA,Medical Cond-Asthma,Medicaid,,,,,,,,,,,,,200,200,150,200,200,200,200,200,200,200,150,200,200,200,200,250,200,200,200,250,250,200,200,200,200,200,200,200,200,200,200,200,200,200,200,
Virginia,VA,Medical Cond-Asthma,Medicare,,,,,,,,,,,,,600,450,350,450,550,500,300,450,800,550,350,500,650,500,350,450,650,500,350,500,700,500,350,450,550,500,400,550,650,500,350,400,500,450,350,
Virginia,VA,Medical Cond-Asthma,Private,,,,,,,,,,,,,550,400,350,500,450,450,350,450,650,450,300,450,550,400,350,500,400,450,300,400,450,400,300,400,400,350,300,400,450,300,250,300,350,300,250,
Virginia,VA,Medical Cond-Asthma,Uninsured,,,,,,,,,,,,,200,150,100,200,200,150,150,150,200,150,150,200,250,200,250,300,250,250,200,300,250,250,200,300,250,250,250,300,250,250,250,300,250,200,200,
Virginia,VA,Medical Cond-CHF,Medicaid,,,,,,,,,,,,,250,250,200,250,200,250,250,200,250,250,200,200,300,250,250,250,300,250,250,250,250,250,200,250,250,250,250,250,200,250,250,250,250,250,250,
Virginia,VA,Medical Cond-CHF,Medicare,,,,,,,,,,,,,4350,3850,3300,3750,3800,3750,3200,3450,3800,3400,3150,3650,3950,3850,3250,3600,3900,3550,3250,3700,3950,3400,3250,3600,3800,3450,3350,3700,3750,3650,3150,3600,3800,3800,3400,
Virginia,VA,Medical Cond-CHF,Private,,,,,,,,,,,,,500,550,450,500,500,500,400,450,550,450,400,450,500,450,400,450,450,400,400,450,450,400,350,450,450,350,400,400,400,400,400,400,500,400,400,
Virginia,VA,Medical Cond-CHF,Uninsured,,,,,,,,,,,,,200,150,100,200,200,200,150,150,200,150,150,150,200,200,200,200,200,200,200,200,250,200,200,200,200,200,200,250,250,200,200,200,300,250,200,
Virginia,VA,Medical Cond-Diabetes,Medicaid,,,,,,,,,,,,,300,300,300,300,350,350,350,350,300,300,350,300,350,350,400,300,350,400,400,350,350,400,400,400,350,350,300,350,350,350,350,300,400,350,450,
Virginia,VA,Medical Cond-Diabetes,Medicare,,,,,,,,,,,,,800,750,800,800,800,750,750,750,850,850,750,800,850,750,750,800,800,850,800,800,800,750,750,750,800,750,750,750,800,750,750,700,850,850,800,
Virginia,VA,Medical Cond-Diabetes,Private,,,,,,,,,,,,,750,800,700,750,700,750,700,750,750,650,650,700,700,650,600,600,700,650,650,650,750,650,700,650,700,700,700,650,700,650,650,600,650,700,750,
Virginia,VA,Medical Cond-Diabetes,Uninsured,,,,,,,,,,,,,300,300,250,300,350,300,300,350,350,300,300,350,400,350,400,400,450,450,450,450,500,450,450,450,500,550,550,550,600,500,600,650,600,500,500,
Virginia,VA,Medical Condition (All),Medicaid,,,,,,,,,,,,,4950,4800,4950,4800,5050,4900,5350,4800,5150,5300,5250,5250,5550,5500,5700,5700,5800,5950,6100,6050,6350,5950,5950,5850,6000,6150,6150,5900,5900,6150,6150,5650,5950,5950,6350,
Virginia,VA,Medical Condition (All),Medicare,,,,,,,,,,,,,46100,42600,40700,42450,44200,42500,40100,42250,47650,43300,41800,43900,46250,43750,41800,42850,45600,44900,43100,45500,48800,43200,44600,46000,48250,45800,44600,47450,49650,46350,43350,43150,44700,44400,43100,
Virginia,VA,Medical Condition (All),Private,,,,,,,,,,,,,19650,20050,20200,19900,20100,20000,19600,19600,20400,19600,19450,19100,19350,18600,17900,17500,17550,17350,16900,16650,17800,17200,17450,17150,17450,16850,17350,16650,16900,16200,16050,14650,15450,15450,15850,
Virginia,VA,Medical Condition (All),Uninsured,,,,,,,,,,,,,4350,4200,4200,4650,4850,4600,4550,4800,5150,4800,4950,5100,5500,5850,6100,5900,5950,6450,6600,6450,7050,7000,7100,6900,6800,7300,7500,7100,7250,7150,7700,7350,7450,6850,6950,
Virginia,VA,Mental Health,Medicaid,,,,,,,,,,,,,1300,1500,1550,1350,1300,1350,1500,1350,1300,1550,1550,1450,1350,1500,1600,1400,1450,1550,1600,1550,1550,1550,1700,1550,1550,1600,1550,1450,1500,1850,1900,1700,1650,1800,2050,
Virginia,VA,Mental Health,Medicare,,,,,,,,,,,,,1350,1300,1300,1300,1250,1250,1350,1300,1350,1250,1400,1300,1350,1350,1350,1300,1250,1300,1350,1300,1250,1100,1150,1200,1300,1250,1150,1100,1150,1100,1150,1150,1200,1200,1200,
Virginia,VA,Mental Health,Private,,,,,,,,,,,,,3150,3400,3200,3050,3100,3050,3150,2900,3000,3300,3100,3050,2800,3000,3000,2600,2800,2850,2800,2850,2950,2900,2950,2950,3200,3200,3100,3150,2950,3100,2900,2800,2900,3200,3300,
Virginia,VA,Mental Health,Uninsured,,,,,,,,,,,,,1200,1150,1050,1250,1350,1300,1200,1300,1350,1350,1300,1400,1550,1600,1600,1550,1700,1750,1800,1850,1850,1900,1850,1800,1900,2000,1950,2050,2050,2100,2350,2100,2100,2250,2500,
Virginia,VA,Surgical,Medicaid,,,,,,,,,,,,,1550,1600,1600,1550,1550,1600,1700,1500,1600,1650,1700,1650,1650,1850,1900,1850,1900,1950,1950,1900,2000,2000,1950,1850,1950,1850,1900,1750,1750,1900,1800,1750,1800,1800,1900,
Virginia,VA,Surgical,Medicare,,,,,,,,,,,,,16000,15550,15250,15100,16050,15400,14850,15050,15600,15400,14850,14850,15650,15450,15000,15000,15350,15400,15000,15050,15450,14100,15000,14800,15950,15000,14650,14450,15750,15800,15500,15250,15600,15600,15550,
Virginia,VA,Surgical,Private,,,,,,,,,,,,,16450,17500,17000,17050,17400,17300,16600,16900,17000,17050,16550,16450,16250,16100,15150,15000,14300,14000,13800,14450,13550,13600,13250,13700,13200,12850,12500,13050,12900,12550,12100,12700,11950,12200,11750,
Virginia,VA,Surgical,Uninsured,,,,,,,,,,,,,1650,1600,1600,1750,1800,1750,1600,1750,1850,1700,1750,1850,2050,2200,2200,2100,2200,2350,2450,2300,2400,2450,2450,2300,2350,2450,2400,2300,2400,2450,2500,2500,2200,2250,2250,
Washington,WA,All Adult Hospitalizations,Medicaid,17650,17550,16450,15950,16000,16750,16750,16800,17350,17600,17700,17000,17500,18250,18150,18150,18250,18300,18450,17500,17850,18500,18450,17100,18250,18600,19450,18650,18300,19100,19850,19150,18950,19150,19000,17500,17600,17300,17100,15950,16150,17400,17350,16450,,,,
Washington,WA,All Adult Hospitalizations,Medicare,38150,37950,36750,39700,39100,38400,37950,39150,42700,40550,38700,40100,41700,41250,40050,40700,42200,40950,39050,40850,42000,41450,39450,40600,41350,41050,39550,40300,41650,41350,40350,41150,42600,42000,40400,40450,42000,43000,42200,41700,45300,44100,42950,43400,,,,
Washington,WA,All Adult Hospitalizations,Private,39250,40100,39500,39000,38450,39200,39500,39400,38950,40400,39800,39800,40150,41800,41600,42050,41850,43000,42950,43300,43150,44450,44300,42900,41750,43300,43600,42600,40550,41700,41400,40950,39250,40700,40550,39900,39200,40300,41450,40950,38650,38750,38300,37300,,,,
Washington,WA,All Adult Hospitalizations,Uninsured,2050,2700,4450,4700,4600,4550,4700,4650,4650,4850,5150,4900,4850,5000,5250,5150,4900,5100,5400,5200,4850,4750,5050,4450,4450,5050,5450,5450,5300,5450,6150,6300,6150,6250,6500,6150,5650,5750,6400,6400,6050,6200,6550,6650,,,,
Washington,WA,Injury,Medicaid,750,800,650,500,550,600,650,600,650,700,750,650,650,700,800,750,700,750,800,600,600,700,750,650,600,700,850,700,650,700,850,750,650,700,750,600,650,650,700,550,600,600,650,500,,,,
Washington,WA,Injury,Medicare,2150,2200,2400,2500,2350,2300,2450,2450,2400,2400,2550,2600,2350,2500,2650,2800,2550,2550,2700,2650,2500,2500,2700,2750,2550,2600,2650,2650,2500,2550,2800,2750,2700,2500,2750,2650,2550,2600,2700,2600,2600,2650,2850,2850,,,,
Washington,WA,Injury,Private,1400,1600,1850,1450,1550,1600,1850,1350,1300,1600,1900,1550,1500,1700,2050,1700,1700,1800,2050,1700,1700,1900,2200,1750,1650,1850,2150,1600,1500,1600,2050,1600,1500,1650,2150,1600,1500,1700,2050,1550,1450,1500,1750,1300,,,,
Washington,WA,Injury,Uninsured,250,400,700,600,600,700,750,650,600,650,850,650,650,750,850,700,600,700,750,650,600,650,750,600,500,700,750,600,600,650,800,700,600,750,950,700,600,650,750,650,550,650,750,550,,,,
Washington,WA,Maternal,Medicaid,6900,7100,7500,7250,7200,7700,7700,7550,7700,7900,8200,7700,7550,8200,8450,8250,8150,8350,8650,7850,8100,8350,8400,7500,7800,7950,8350,7750,7500,8000,8250,7850,7750,8000,8050,7200,6700,6850,6950,6400,6450,7000,7150,6850,,,,
Washington,WA,Maternal,Medicare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,WA,Maternal,Private,10750,11600,11500,10450,10650,11550,11300,10400,10350,11350,11450,10500,10850,12250,12100,11300,11350,12250,12550,11650,12300,13050,13200,11800,11800,12750,13200,11550,11300,12450,12450,11250,11050,12200,12650,11450,11500,12600,13600,12400,12000,12450,12700,11900,,,,
Washington,WA,Maternal,Uninsured,150,200,250,250,250,250,250,200,200,200,250,250,200,200,250,250,250,350,400,350,200,200,250,200,200,150,150,150,150,150,200,200,200,250,250,250,200,200,300,250,300,300,250,300,,,,
Washington,WA,Medical Cond-Asthma,Medicaid,250,150,100,200,150,150,100,150,200,150,100,150,200,150,100,150,150,100,100,200,200,200,100,150,200,150,150,200,150,150,150,200,200,150,100,150,150,150,100,150,150,100,100,150,,,,
Washington,WA,Medical Cond-Asthma,Medicare,250,200,100,200,250,200,100,150,300,150,100,150,250,150,100,150,250,200,100,150,250,200,100,150,250,200,100,200,200,150,150,150,250,200,100,100,200,150,150,150,250,150,150,150,,,,
Washington,WA,Medical Cond-Asthma,Private,250,200,150,300,250,200,150,200,350,200,100,250,300,200,150,200,300,200,150,250,300,200,150,200,250,250,200,250,250,150,200,200,250,200,100,150,150,150,150,200,200,150,100,200,,,,
Washington,WA,Medical Cond-Asthma,Uninsured,50,50,50,100,100,50,50,50,100,50,50,100,100,50,50,50,100,50,100,100,100,50,50,50,50,50,100,100,100,50,100,100,100,50,50,100,100,50,100,100,100,50,50,100,,,,
Washington,WA,Medical Cond-CHF,Medicaid,200,200,150,150,200,150,150,200,250,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,250,200,250,200,200,200,200,,,,
Washington,WA,Medical Cond-CHF,Medicare,1950,1900,1700,2100,2200,2050,1900,2150,2450,2200,1850,2250,2300,2100,1800,2100,2200,2150,1850,2100,2150,2000,1850,2000,2200,2000,1750,1950,2150,2100,1800,2050,2300,2050,1800,1950,2100,2150,1850,1950,2200,2200,1950,2300,,,,
Washington,WA,Medical Cond-CHF,Private,250,200,200,250,250,200,200,250,250,250,250,250,250,250,200,250,250,250,200,250,250,250,250,200,250,250,250,250,250,250,250,250,250,250,200,200,250,250,250,250,250,250,200,250,,,,
Washington,WA,Medical Cond-CHF,Uninsured,,50,50,50,50,50,50,50,50,100,100,100,50,50,50,100,100,50,100,100,100,50,50,50,50,50,50,50,100,100,50,100,100,100,100,100,100,100,100,100,100,100,100,100,,,,
Washington,WA,Medical Cond-Diabetes,Medicaid,350,300,250,300,250,250,250,250,250,300,250,300,250,300,300,300,350,300,300,350,300,300,300,300,350,350,400,350,350,350,350,450,400,400,400,350,400,350,350,350,350,350,400,400,,,,
Washington,WA,Medical Cond-Diabetes,Medicare,300,350,350,300,350,350,350,300,300,350,300,350,350,350,300,300,350,350,350,350,350,300,350,350,350,350,300,300,300,300,350,300,350,300,400,300,350,350,300,300,350,300,350,350,,,,
Washington,WA,Medical Cond-Diabetes,Private,300,300,300,300,300,300,300,300,350,300,350,350,350,400,350,450,400,400,350,400,400,400,450,400,400,400,350,400,400,400,400,450,350,400,400,400,400,400,500,450,450,450,450,400,,,,
Washington,WA,Medical Cond-Diabetes,Uninsured,50,50,100,150,150,100,100,150,150,150,150,150,150,150,150,200,150,150,150,150,150,150,150,150,200,150,150,200,200,150,200,250,200,250,250,250,250,200,250,250,200,200,200,250,,,,
Washington,WA,Medical Condition (All),Medicaid,5600,5350,4500,4700,4650,4700,4700,4900,5250,5100,4900,5000,5350,5350,5100,5400,5500,5450,5350,5450,5550,5600,5650,5500,6100,6100,6300,6300,6300,6350,6500,6600,6550,6300,6150,5950,6100,6150,5800,5550,5600,5800,5850,5650,,,,
Washington,WA,Medical Condition (All),Medicare,23800,23450,21950,24900,24200,23300,22700,23600,27150,24700,22850,24250,26000,25150,23800,24500,26350,24700,23150,24800,26400,25750,23850,25050,26250,25950,24050,24950,26400,26100,25150,26050,27650,27000,25350,25650,27100,27400,26800,26700,29950,28200,27100,27450,,,,
Washington,WA,Medical Condition (All),Private,11000,10700,10600,10800,10700,10350,10600,10850,11250,11200,10850,11000,11450,11400,11400,11650,12150,12000,11900,12000,12650,12550,12500,11850,12250,12550,12450,12550,12250,12000,12150,11950,12150,11850,11450,11350,11750,11600,12050,11950,11950,11250,11250,10650,,,,
Washington,WA,Medical Condition (All),Uninsured,900,1200,2100,2300,2250,2150,2250,2300,2400,2450,2450,2450,2450,2450,2500,2550,2550,2400,2600,2600,2600,2400,2550,2350,2450,2650,2900,3050,2900,2900,3250,3500,3450,3350,3350,3350,3100,3100,3450,3500,3350,3300,3500,3750,,,,
Washington,WA,Mental Health,Medicaid,1650,1550,1550,1350,1400,1400,1450,1350,1300,1400,1400,1300,1450,1400,1400,1300,1300,1250,1250,1200,1200,1300,1300,1150,1150,1250,1350,1400,1250,1350,1550,1500,1400,1500,1550,1400,1550,1400,1450,1350,1400,1550,1500,1250,,,,
Washington,WA,Mental Health,Medicare,850,850,850,850,800,850,750,800,850,800,800,800,800,850,850,750,800,800,850,850,800,750,750,750,750,800,850,800,800,800,850,800,750,800,750,800,800,800,800,800,800,800,800,700,,,,
Washington,WA,Mental Health,Private,1700,1800,1650,1600,1650,1650,1750,1600,1700,1700,1700,1600,1750,1700,1800,1750,1800,1800,1850,1800,1650,1700,1800,1650,1850,1800,1850,1750,1850,1750,1800,1650,1750,1900,1850,1950,2050,2000,2050,2000,1950,1950,1950,1700,,,,
Washington,WA,Mental Health,Uninsured,250,300,400,450,400,400,450,400,400,400,450,400,400,400,450,450,450,500,500,450,400,450,450,350,400,450,450,400,450,500,550,500,450,500,550,500,450,450,500,550,500,550,600,650,,,,
Washington,WA,Surgical,Medicaid,2700,2800,2250,2150,2200,2400,2300,2350,2450,2500,2450,2350,2500,2600,2400,2400,2600,2500,2450,2400,2400,2550,2350,2350,2550,2600,2650,2500,2600,2650,2750,2550,2650,2600,2500,2400,2550,2300,2150,2100,2150,2450,2200,2200,,,,
Washington,WA,Surgical,Medicare,11350,11500,11550,11450,11750,11950,12050,12350,12300,12700,12450,12400,12550,12750,12800,12650,12500,12900,12350,12600,12300,12450,12150,12000,11850,11700,12050,11850,11950,11900,11550,11500,11450,11700,11550,11400,11550,12200,11900,11550,12000,12500,12200,12400,,,,
Washington,WA,Surgical,Private,14400,14450,13850,14750,13950,14050,14000,15200,14300,14600,13950,15200,14550,14800,14300,15650,14900,15150,14550,16200,14850,15200,14600,15800,14150,14300,13950,15150,13700,13850,13000,14500,12850,13100,12450,13600,12400,12400,11650,13050,11350,11550,10600,11750,,,,
Washington,WA,Surgical,Uninsured,500,650,1000,1100,1050,1050,1050,1100,1050,1150,1150,1150,1100,1150,1150,1150,1050,1200,1150,1200,1100,1050,1100,950,900,1100,1200,1250,1200,1250,1400,1400,1400,1450,1450,1350,1350,1350,1400,1450,1350,1400,1400,1350,,,,
West Virginia,WV,All Adult Hospitalizations,Medicaid,6950,7550,7650,7550,8050,7700,7850,7450,7700,7500,7400,6800,7800,7900,8000,7450,8300,8250,8350,7550,8300,8200,8400,8050,8700,8750,9350,9150,9450,9800,10100,9700,9500,9550,10150,9200,9800,9600,9900,9400,9550,9500,9600,8850,,,,
West Virginia,WV,All Adult Hospitalizations,Medicare,25750,26200,24900,26500,28050,26450,24650,24100,26950,26050,23850,22700,25750,25700,24000,24850,27200,26100,23500,22350,25650,24000,22600,23350,24350,23850,22450,22750,24550,24900,24600,24350,26100,25650,24750,25450,26700,24650,24150,24450,25350,24250,22750,22550,,,,
West Virginia,WV,All Adult Hospitalizations,Private,14000,14000,13850,13950,15250,14900,14650,14200,14600,14050,14200,13000,13050,12900,13350,13350,13200,13250,13150,12450,13300,12850,12850,13100,13300,13450,13050,12750,12250,12300,12050,12050,12400,12200,12300,11900,12000,11700,11550,11350,11200,11350,11050,10700,,,,
West Virginia,WV,All Adult Hospitalizations,Uninsured,2350,2600,2700,2400,2550,2550,2400,2400,2400,2600,2750,2350,2700,2950,3000,2950,2850,3000,3050,2700,2700,2700,3050,3000,2700,2750,2950,2800,2900,3050,3200,2600,2850,3100,3250,3100,2900,2900,3050,3000,2750,3100,3150,3050,,,,
West Virginia,WV,Injury,Medicaid,200,250,300,250,300,300,400,300,300,300,350,300,300,400,350,300,300,350,400,350,400,400,450,300,350,450,450,400,350,450,500,400,450,450,500,400,400,500,500,400,350,450,450,300,,,,
West Virginia,WV,Injury,Medicare,1250,1250,1300,1250,1300,1250,1300,1300,1200,1300,1300,1300,1200,1300,1300,1400,1350,1400,1350,1250,1300,1300,1350,1300,1300,1250,1300,1400,1300,1400,1450,1400,1300,1350,1400,1350,1250,1400,1350,1400,1250,1350,1350,1350,,,,
West Virginia,WV,Injury,Private,550,600,700,550,650,750,800,650,550,800,800,700,550,700,800,600,600,750,800,600,550,800,800,750,600,750,800,650,500,700,800,650,550,750,850,600,550,750,750,600,450,650,700,500,,,,
West Virginia,WV,Injury,Uninsured,250,350,400,300,300,350,350,300,250,350,400,350,350,450,500,350,350,500,500,400,300,350,450,400,300,400,450,350,300,400,450,300,350,450,500,400,350,400,450,350,250,350,400,350,,,,
West Virginia,WV,Maternal,Medicaid,2100,2200,2450,2400,2200,1950,2150,2200,2100,2100,2200,2000,2250,2300,2450,2300,2450,2600,2700,2350,2400,2400,2550,2450,2550,2500,2850,2650,2650,2700,2950,2850,2600,2600,2950,2500,2500,2550,2800,2550,2600,2450,2600,2450,,,,
West Virginia,WV,Maternal,Medicare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Virginia,WV,Maternal,Private,2450,2450,2600,2450,2550,2650,2650,2500,2450,2650,2750,2550,2250,2400,2500,2500,2350,2500,2550,2400,2500,2400,2550,2400,2450,2450,2600,2150,2050,2200,2200,2100,2100,2300,2400,2250,2200,2400,2550,2300,2300,2350,2550,2400,,,,
West Virginia,WV,Maternal,Uninsured,100,100,100,50,50,100,100,100,50,100,100,100,100,100,100,150,100,100,150,100,100,100,100,100,50,100,100,100,50,50,50,50,50,50,100,50,100,50,50,100,100,50,100,50,,,,
West Virginia,WV,Medical Cond-Asthma,Medicaid,100,100,100,150,150,100,100,100,150,100,100,100,150,100,100,100,150,50,100,100,100,100,100,100,100,100,100,150,150,100,100,100,150,100,100,100,100,100,100,100,100,50,100,50,,,,
West Virginia,WV,Medical Cond-Asthma,Medicare,200,200,150,300,350,250,150,150,300,250,150,150,300,200,150,200,250,200,150,150,250,150,150,150,250,200,150,150,250,200,150,200,300,250,150,200,200,200,150,200,200,200,150,150,,,,
West Virginia,WV,Medical Cond-Asthma,Private,200,200,100,200,200,150,100,150,250,150,100,150,150,100,100,150,150,100,100,100,200,100,100,150,150,150,100,150,150,100,100,100,150,150,100,100,150,100,100,100,150,100,50,100,,,,
West Virginia,WV,Medical Cond-Asthma,Uninsured,50,50,50,100,50,50,,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,,,,
West Virginia,WV,Medical Cond-CHF,Medicaid,100,150,150,150,150,150,100,150,100,100,100,100,150,150,150,100,150,150,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,150,100,100,100,100,100,100,150,,,,
West Virginia,WV,Medical Cond-CHF,Medicare,1900,1950,1800,1850,2050,1900,1700,1750,1900,1900,1550,1700,1800,1900,1550,1700,1850,1750,1450,1400,1550,1500,1300,1350,1450,1500,1300,1250,1450,1450,1300,1400,1500,1400,1350,1400,1500,1450,1200,1350,1300,1350,1200,1300,,,,
West Virginia,WV,Medical Cond-CHF,Private,150,200,150,150,150,150,150,150,150,150,100,100,100,150,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,50,100,100,100,50,100,100,100,50,100,100,100,100,100,,,,
West Virginia,WV,Medical Cond-CHF,Uninsured,,,,50,50,,,,,50,,,,,,50,50,,,,,,50,,,,,,,50,,,,,,,,,,50,50,,,,,,,
West Virginia,WV,Medical Cond-Diabetes,Medicaid,150,150,150,150,150,150,150,150,150,200,200,150,150,150,150,200,200,200,200,200,200,150,150,150,200,200,200,200,250,250,200,250,200,200,250,250,250,250,250,300,250,250,250,250,,,,
West Virginia,WV,Medical Cond-Diabetes,Medicare,350,350,350,300,350,400,300,300,350,350,300,250,250,300,300,300,350,250,300,250,250,250,200,250,250,300,300,250,250,250,300,300,300,300,250,300,300,300,250,250,250,250,250,250,,,,
West Virginia,WV,Medical Cond-Diabetes,Private,150,150,200,200,200,200,200,200,200,200,200,150,200,150,150,200,150,200,150,150,200,150,150,200,150,150,150,150,150,150,150,200,150,150,150,150,200,150,150,150,200,150,200,200,,,,
West Virginia,WV,Medical Cond-Diabetes,Uninsured,50,50,50,50,100,50,50,50,100,50,50,50,50,100,50,100,100,100,50,100,100,50,100,100,100,50,100,50,100,100,100,100,100,50,100,100,100,100,50,100,100,100,100,100,,,,
West Virginia,WV,Medical Condition (All),Medicaid,3050,3300,3150,3350,3500,3300,3200,3000,3300,3000,2850,2650,3150,3050,3000,2900,3450,3150,3000,2950,3300,3150,3200,3100,3450,3400,3650,3750,3950,4050,4100,4050,4000,3900,4050,3800,4250,3900,3950,3900,3950,3900,3850,3550,,,,
West Virginia,WV,Medical Condition (All),Medicare,19150,19450,18400,20100,20700,19150,17600,17100,20050,18750,16550,16150,18550,18350,16800,17600,19900,18700,16500,16200,18950,17200,16050,16850,17900,17350,16100,16300,17900,17950,17600,17600,19250,18800,18000,18700,19750,17950,17400,17700,18650,17350,16100,15900,,,,
